district,sector,month,strata,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,finalweight,B_year
11,2,2,112,111114,8,1,1,1,7,Yes,Parent of head/spouse,Female,52,2,67,1,Sinhala,Buddhist,Separated (Not legal),Does not attend,Passed Grade 10,Student,No,281.9187194,1952
11,1,8,111,111115,2,1,1,1,1,Yes,Head of the household,Female,75,10,43,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,359.3433833,1975
11,1,8,111,111115,2,1,1,1,2,Now,Wife/Husband,Male,77,10,41,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,No,359.3433833,1977
11,1,8,111,111115,2,1,1,1,3,Yes,Son/Daughter,Male,1,10,17,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Seeking work,No,359.3433833,2001
11,1,8,111,111115,2,1,1,1,4,Yes,Son/Daughter,Male,5,10,13,1,Sinhala,Buddhist,Never Married,School,Passed Grade 8,Engaged in economic activity,No,359.3433833,2005
11,1,8,111,111115,2,1,1,1,5,Yes,Son/Daughter,Male,7,7,12,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,359.3433833,2007
11,1,8,111,111115,8,1,1,1,1,Yes,Head of the household,Male,69,6,50,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,359.3433833,1969
11,1,8,111,111115,8,1,1,1,2,Yes,Wife/Husband,Female,68,11,50,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Student,No,359.3433833,1968
11,1,8,111,111115,8,1,1,1,3,Yes,Son/Daughter,Male,94,12,24,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,359.3433833,1994
11,1,8,111,111115,8,1,1,1,4,Yes,Other Relative,Female,1,4,18,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,359.3433833,2001
11,1,8,111,111115,8,1,1,1,5,Yes,Son/Daughter,Male,0,4,19,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Seeking work,No,359.3433833,2000
11,2,5,112,111116,4,1,1,1,1,Yes,Head of the household,Male,61,3,58,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,Engaged in economic activity,Yes,251.5619632,1961
11,2,5,112,111116,4,1,1,1,2,Yes,Wife/Husband,Female,66,8,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,251.5619632,1966
11,2,5,112,111116,8,1,1,1,1,Yes,Head of the household,Male,81,8,37,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,251.5619632,1981
11,2,5,112,111116,8,1,1,1,2,Yes,Wife/Husband,Female,80,9,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,251.5619632,1980
11,2,5,112,111116,8,1,1,1,3,Yes,Son/Daughter,Female,8,12,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,251.5619632,2008
11,2,5,112,111116,8,1,1,1,4,Yes,Parent of head/spouse,Female,61,1,58,1,Sinhala,Buddhist,Currently Married (Customary),Does not attend,Passed Grade 10,Student,No,251.5619632,1961
11,1,9,111,111117,4,1,1,1,1,Yes,Head of the household,Male,60,9,59,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,293.3216498,1960
11,1,9,111,111117,4,1,1,1,2,Yes,Wife/Husband,Female,59,10,59,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 5,Student,No,293.3216498,1959
11,1,9,111,111117,4,1,1,1,3,Yes,Son/Daughter,Female,94,10,24,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed Grade 12,Engaged in economic activity,Yes,293.3216498,1994
11,1,9,111,111117,4,1,1,1,4,Yes,Son/Daughter,Male,96,6,23,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Seeking work,No,293.3216498,1996
11,1,2,111,111118,1,1,1,1,1,Yes,Head of the household,Male,35,11,83,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,Other,No,272.9040708,1935
11,1,2,111,111118,1,1,1,1,2,Yes,Wife/Husband,Female,41,5,77,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,Other,No,272.9040708,1941
11,1,2,111,111118,1,1,1,1,3,Yes,Son/Daughter,Male,63,4,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,272.9040708,1963
11,1,2,111,111118,1,1,1,1,4,Yes,Other Relative,Female,69,10,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,272.9040708,1969
11,1,2,111,111118,1,1,1,1,5,Yes,Other Relative,Female,2,2,17,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,272.9040708,2002
11,1,2,111,111118,5,1,1,1,1,Yes,Head of the household,Male,63,6,55,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,272.9040708,1963
11,1,2,111,111118,5,1,1,1,2,Yes,Wife/Husband,Female,64,7,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,272.9040708,1964
11,1,2,111,111118,5,1,1,1,3,Yes,Son/Daughter,Female,93,12,25,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,272.9040708,1993
11,1,2,111,111118,5,1,1,1,4,Yes,Son/Daughter,Male,97,3,21,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,272.9040708,1997
11,1,8,111,111119,1,1,1,1,1,Yes,Head of the household,Male,48,9,70,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,"Retired (Private, no pension)",No,292.8917089,1948
11,1,8,111,111119,1,1,1,1,2,Yes,Wife/Husband,Female,56,2,63,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,292.8917089,1956
11,1,8,111,111119,1,1,1,1,3,Yes,Son/Daughter,Female,83,7,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,292.8917089,1983
11,1,8,111,111119,1,1,1,1,4,Yes,Other Relative,Male,81,6,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,292.8917089,1981
11,1,8,111,111119,1,1,1,1,5,Yes,Son/Daughter,Female,88,9,30,1,Sinhala,Buddhist,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,292.8917089,1988
11,1,8,111,111119,6,1,1,1,1,Yes,Head of the household,Male,46,1,73,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,"Retired (Private, no pension)",No,292.8917089,1946
11,1,8,111,111119,6,1,1,1,2,Yes,Wife/Husband,Female,50,2,69,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,292.8917089,1950
11,1,8,111,111119,6,1,1,1,3,Yes,Other Relative,Female,44,6,75,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,292.8917089,1944
11,1,8,111,111119,10,1,1,1,1,Yes,Head of the household,Male,63,6,56,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,292.8917089,1963
11,1,8,111,111119,10,1,1,1,2,Yes,Wife/Husband,Female,64,4,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,292.8917089,1964
11,1,8,111,111119,10,1,1,1,3,Yes,Son/Daughter,Male,97,7,22,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Seeking work,No,292.8917089,1997
11,1,8,111,111119,10,1,1,1,4,Yes,Son/Daughter,Male,3,8,16,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,292.8917089,2003
11,1,8,111,111119,10,1,1,1,5,Yes,Other Relative,Male,87,9,31,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,292.8917089,1987
11,1,8,111,111119,10,1,1,1,6,Yes,Parent of head/spouse,Female,26,5,93,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 5,Other,No,292.8917089,1926
11,2,5,112,111120,5,1,1,1,1,Yes,Head of the household,Male,64,1,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,321.9236552,1964
11,2,5,112,111120,5,1,1,1,2,Yes,Wife/Husband,Female,70,7,48,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,321.9236552,1970
11,2,5,112,111120,5,1,1,1,3,Yes,Son/Daughter,Female,98,7,20,1,Sinhala,Buddhist,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,321.9236552,1998
11,2,5,112,111120,10,1,1,1,1,Yes,Head of the household,Male,42,11,76,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Other,No,321.9236552,1942
11,2,5,112,111120,10,1,1,1,2,Yes,Wife/Husband,Female,42,12,76,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,321.9236552,1942
11,2,5,112,111120,10,1,1,1,3,Yes,Son/Daughter,Male,70,7,48,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,321.9236552,1970
11,2,5,112,111120,10,1,1,1,4,Yes,Other Relative,Female,80,8,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,321.9236552,1980
11,2,5,112,111120,10,1,1,1,5,Yes,Other Relative,Female,4,10,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,321.9236552,2004
11,2,5,112,111120,10,1,1,1,6,Yes,Other Relative,Male,8,1,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,321.9236552,2008
11,2,5,112,111120,10,1,1,1,7,Yes,Other Relative,Male,13,5,6,1,Sinhala,Buddhist,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,321.9236552,2013
11,2,9,112,111121,4,1,1,1,1,Yes,Head of the household,Male,42,10,76,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 6,Other,No,307.0278822,1942
11,2,9,112,111121,4,1,1,1,2,Yes,Son/Daughter,Male,74,12,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,307.0278822,1974
11,2,9,112,111121,4,1,1,1,3,Yes,Other Relative,Female,75,7,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,307.0278822,1975
11,2,9,112,111121,4,1,1,1,4,Yes,Other Relative,Male,1,5,18,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,307.0278822,2001
11,2,9,112,111121,8,1,1,1,1,Yes,Head of the household,Male,78,12,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Retired (Government pension),Yes,307.0278822,1978
11,2,9,112,111121,8,1,1,1,2,Yes,Wife/Husband,Female,79,12,39,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,307.0278822,1979
11,2,9,112,111121,8,1,1,1,3,Yes,Son/Daughter,Male,1,12,17,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,307.0278822,2001
11,2,9,112,111121,8,1,1,1,4,Yes,Son/Daughter,Male,7,10,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,307.0278822,2007
11,2,9,112,111121,8,1,1,1,5,Yes,Parent of head/spouse,Male,50,6,69,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Other,No,307.0278822,1950
11,1,2,111,111122,8,1,1,1,1,Yes,Head of the household,Female,47,2,72,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 2,Engaged in economic activity,Yes,279.4892981,1947
11,2,9,112,111123,5,1,1,1,1,Yes,Head of the household,Male,60,5,59,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,311.3818514,1960
11,2,9,112,111123,5,1,1,1,2,Yes,Wife/Husband,Female,64,7,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,311.3818514,1964
11,2,9,112,111123,5,1,1,1,3,Yes,Son/Daughter,Male,89,2,30,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,311.3818514,1989
11,2,9,112,111123,5,1,1,1,4,Yes,Other Relative,Female,90,11,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,311.3818514,1990
11,2,9,112,111123,5,1,1,1,5,Yes,Other Relative,Female,19,2,0,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,311.3818514,2019
11,2,9,112,111123,10,1,1,1,1,Yes,Head of the household,Female,51,1,68,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Other,No,311.3818514,1951
11,2,9,112,111123,10,1,1,1,2,Yes,Other Relative,Female,56,12,62,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,311.3818514,1956
11,2,9,112,111123,10,1,1,1,3,Yes,Other Relative,Male,92,4,27,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,311.3818514,1992
11,2,9,112,111123,10,1,1,1,4,Yes,Son/Daughter,Female,91,4,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,311.3818514,1991
11,1,5,111,111124,2,1,1,1,1,Yes,Head of the household,Male,87,11,31,1,Sinhala,Roman Catholic,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,191.2092302,1987
11,1,5,111,111124,2,1,1,1,2,Yes,Parent of head/spouse,Female,56,11,62,1,Sinhala,Roman Catholic,Widowed,Does not attend,Passed G.C.E (A/L) or equivalent,Received pension payments,No,191.2092302,1956
11,1,5,111,111124,2,1,1,1,3,Yes,Other Relative,Male,98,10,20,1,Sinhala,Roman Catholic,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,191.2092302,1998
11,1,5,111,111124,7,1,1,1,1,Yes,Head of the household,Male,55,5,64,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,191.2092302,1955
11,1,5,111,111124,7,1,1,1,2,Yes,Wife/Husband,Female,57,6,61,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,191.2092302,1957
11,1,5,111,111124,7,1,1,1,3,Yes,Son/Daughter,Female,93,10,25,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,191.2092302,1993
11,1,5,111,111124,7,1,1,1,4,Yes,Son/Daughter,Female,95,3,24,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,191.2092302,1995
11,1,9,111,111125,1,1,1,1,1,Yes,Head of the household,Male,42,3,77,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,"Retired (Private, no pension)",No,274.4076745,1942
11,1,9,111,111125,1,1,1,1,2,Yes,Son/Daughter,Female,74,10,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,274.4076745,1974
11,1,9,111,111125,1,1,1,1,3,Now,Other Relative,Male,70,1,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed GAQ / GSQ,Engaged in economic activity,No,274.4076745,1970
11,1,9,111,111125,1,1,1,1,4,Yes,Other Relative,Female,3,9,16,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,274.4076745,2003
11,1,9,111,111125,5,1,1,1,1,Yes,Head of the household,Male,75,8,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,274.4076745,1975
11,1,9,111,111125,5,1,1,1,2,Yes,Wife/Husband,Female,78,4,41,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,274.4076745,1978
11,1,9,111,111125,5,1,1,1,3,Yes,Son/Daughter,Female,2,12,16,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,274.4076745,2002
11,1,9,111,111125,5,1,1,1,4,Yes,Son/Daughter,Male,7,4,12,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,274.4076745,2007
11,1,9,111,111125,10,1,1,1,1,Yes,Head of the household,Male,50,11,68,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,274.4076745,1950
11,1,9,111,111125,10,1,1,1,2,Yes,Wife/Husband,Female,54,11,64,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,"Retired (Private, no pension)",No,274.4076745,1954
11,1,9,111,111125,10,1,1,1,3,Yes,Son/Daughter,Female,90,7,29,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed GAQ / GSQ,Engaged in economic activity,Yes,274.4076745,1990
11,1,9,111,111125,10,1,1,1,4,Yes,Other Relative,Male,90,5,29,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,274.4076745,1990
11,2,9,112,111126,6,1,1,1,1,Yes,Head of the household,Male,71,8,48,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,373.9738114,1971
11,2,9,112,111126,6,1,1,1,2,Yes,Wife/Husband,Female,63,5,56,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,373.9738114,1963
11,2,9,112,111126,6,1,1,1,3,Yes,Son/Daughter,Female,92,2,27,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,373.9738114,1992
11,2,9,112,111126,6,1,1,1,4,Yes,Son/Daughter,Male,97,7,22,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,373.9738114,1997
11,2,9,112,111126,6,1,1,1,5,Now,Son/Daughter,Female,88,11,30,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,No,373.9738114,1988
11,1,5,111,111127,5,1,1,1,1,Yes,Head of the household,Male,70,3,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,305.5749659,1970
11,1,5,111,111127,5,1,1,1,2,Yes,Wife/Husband,Female,73,5,46,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,305.5749659,1973
11,1,5,111,111127,5,1,1,1,3,Yes,Son/Daughter,Female,97,5,22,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,305.5749659,1997
11,1,5,111,111127,5,1,1,1,4,Yes,Son/Daughter,Male,1,12,17,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,305.5749659,2001
11,1,5,111,111127,5,1,1,1,5,Yes,Son/Daughter,Male,6,11,12,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,305.5749659,2006
11,1,5,111,111127,5,1,1,1,6,Yes,Parent of head/spouse,Female,33,10,85,1,Sinhala,Buddhist,Currently Married (Customary),Does not attend,Passed Grade 7,Other,No,305.5749659,1933
11,1,9,111,111128,5,1,1,1,1,Yes,Head of the household,Male,76,11,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,372.6523975,1976
11,1,9,111,111128,5,1,1,1,2,Yes,Wife/Husband,Female,85,3,34,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,372.6523975,1985
11,1,9,111,111128,5,1,1,1,3,Yes,Son/Daughter,Female,4,12,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,372.6523975,2004
11,1,9,111,111128,5,1,1,1,4,Yes,Son/Daughter,Female,17,8,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,372.6523975,2017
